index,class,tweet
21348,1,"annoying moment you keep removing headphone someone keep talking to you.. like move, bitch.. "
21349,1,as got niggah hypnotized 
21350,1,as perfect can't help rt y'all dis hoe praise nicki minaj everyday. don't understand nigga man 
21351,1,as retarted belongs a short yellow bus.;; 
21352,1,awkward moment igotdrunkand still ugly hoe 
21353,1,awkward moment hoe say not a hoe. 
21354,1,awkward moment hold door someone they use door next it.. like bitch you better back fuck up. 
21355,1,bad bitch get left of wack pussy kinda overrated cause sex get better everything her cool 
21356,1,beach greece so beautiful ; do live bitch virginia people get live around beauty year round ;; 
21357,1,bit donovan got dvd's droppin all see ya lha bitch 
21358,1,bitch amanda ran away me ; 
21359,1,bitch tha tha 
21360,1,bitch better happy that $ tip. 
21361,1,"bitch called thor some strength. ;; rt"" wait... "
21362,1,bitch came flyin !!! lmao. 
21363,1,bitch can't touch 
21364,1,bitch could sit my face. 
21365,1,"bitch crazzzy ;;;; # pussy, fixit !!! scandal "
21366,1,bitch cur hair way short 
21367,1,bitch filthy 
21368,1,bitch got  million boyfriend 
21369,1,bitch got k follower drive honda ; 
21370,1,bitch hollerin abt fuck nahh fuck dat bitch!!! 
21371,1,bitch corn fed 
21372,1,bitch goin off off!!! 
21373,1,bitch hella cranky today. someone hand a joint. 
21374,1,bitch lyinggggg 
21375,1,bitch walked all like ; wtf ;; 
21376,1,bitch mouth made honor roll 
21377,1,"bitch qualitest , dont act right wisewordsfromwebb "
21378,1,bitch said pussy pop severely thoe ;;;; 
21379,1,"bitch told to control myself, told to go find "
21380,1,"bitch want numba, gotta.fuck bruda "
21381,1,"bitch wa worried fines? fuck you. best friend got jumped  cock suckers. fine be least your worries, "
21382,1,bitch met know i mean don't the bitch million dollar later nigga;;; feel me?; 
21383,1,bitch. 
21384,1,boy ha always a pussy never a threat! 
21385,1,broad  day moe rt earth this? rt nigga rt rihanna prolly sexiest bitch earth 
21386,2,crow ha sock 
21387,1,damn lispy mouth bitch knows.good hell well tara a damn roommate! damn rock brain man! lol 
21388,1,depression shit trash. 
21389,1,dude rent ain't punk-bitch either. 
21390,2,"dude chicago w/ fuzzy mustache bangs, johnny love, he's whack. memoriesofidots "
21391,0,dumb black bitch wa getting card the picture made so fucking mad ruined day ;;;;; 
21392,1,fat bitch that's always the phone walked ;;;;;; 
21393,2,front flip wa trash. that's i front flip the swimming pool land my back every time. 
21394,0,fucking slutty beaner 
21395,1,hate shit dont mean nothing bitch im feeling 
21396,1,ho went darkskinned mulatto rt fucked up 
21397,1,hoe ask time is : 
21398,1,hoe beefing tunchi chillllll ouutttt 
21399,1,"hoe there, fat trel said best. "
21400,1,hoe said...my booty fleek lmfaooo 
21401,1,hoe wa nipping 
21402,1,ios gon get yall bitch fucced . trynna hide shit 
21403,1,"last tweet wa song lyrics. don't really like bad bitches, like pretty chicks. bad bitch cheat easily too often "
21404,2,long hair cover your redneck 
21405,1,"make an annoying bitch. you're looking be offended, can't bitch you're offended. "
21406,2,mocha colored chick doe&gt;&gt;&gt;&gt; think fell love;;; 
21407,1,nig darion help act like camera wa him... didn't keep composure eattin crawfish hahaha 
21408,1,nig wa g that e would done same thing 
21409,1,nigga trash 
21410,1,nigga tannehill trash lmao dolphin trash 
21411,1,"nigga gucci always hit hoe he put ""rick james"" song, giving nigga rick a shoutout riprick rickjamesbitch "
21412,1,nigga john ain't ah real older nigga forreal.. let vick brotha bitch on maplerow 
21413,1,nigga talkin like hoe tell bitch nigga speak 
21414,1,niggah me lol tmlt ;;; 
21415,1,nigguh never play football 
21416,2,night cap nonsense for birds.! 
21417,1,old lassie greggs a total bitch man 
21418,1,one drunk white bitch always instigate problem involving least one.black dude cry afterwards someone get hurt 
21419,1,other shit the bird . get yo self 
21420,0,pic now circulated jihadis a call kill him. saudi isis syria 
21421,1,pussy best shaved the holidays! 
21422,1,pussy came gift wrapped 
21423,1,pussy can't that hairy shit gotta stink lol 
21424,1,pussy cry help 
21425,1,pussy fat whatchu feeding it? 
21426,1,pussy sooo good ;; 
21427,1,"shacking shit the birds, yo "
21428,0,shade faggot clash your eye color. 
21429,1,shit for crow wal mart parking lot 
21430,1,son a bitch moment you open fridge have food 
21431,1,stupid bitch karma best pay 
21432,1,vine started coon frenzy bruh 
21433,2,warm fuzzy feeling you're able give someone helping hand. talking medical problem others really help. 
21434,1,wa bitch move pulled...probably most heartless thing did 
21435,2,wa solid investment  mins. cue frank. yankees. wow. 
21436,1,wa almost  year ago. gave them bitch away... they stolen... 
21437,1,wa deep.... like yo momma pussy deep. 
21438,0,wa faggot rant the night. 
21439,2,wa good times! starting mickey mouse club soon! 
21440,2,wa trash. i'm gonna put phone down. goodnight 
21441,1,"would so weird uncomfortable working one whore coffee stands.like would freeze as off, those bitch get naked "
21442,2,that'd a ghetto little meal 
21443,1,that's ya bm tho rt ain't hoe. 
21444,1,"that's deal breaker, yo pussy smell like sweaty hooping short "
21445,1,that's legal tackle faggot rt seriously? 
21446,1,that's mighty big bitch the saran wrap dress lol. 
21447,1,that's i'm saying hoe niggas. 
21448,1,that's i know pussy ready me ; white people gay.; 
21449,1,that's you know be lying getting the pussy..talking tasting like water fruit shit..tf that? 
21450,1,that's you let beat build bitch. 
21451,2,that's like saying i've pinto since  rt dude i've an iphone since the beginning. 
21452,1,that's nigga rt fucking the wrong bitch got cold ice... 
21453,1,that's young ho don't want nuthin old her bank roll 
21454,1,"that's duck face, that's result me walking a pole while wa tweeting you're a retard. "
21455,1,"that's catfish stinking tl sore pussy, my bad. "
21456,1,"that's okay minivan, can run red light, i'm sure nail appointment more important my life. bitch "
21457,1,"that's real dedication. .. ; bitch got diarrhea still here, shitting the bathroom.; "
21458,1,that's real pinchbach told nigga watch everybody wasn't the bandwagon jump the bitch they get austin 
21459,2,that's right i'm making brownie right ;; 
21460,1,that's still pussy 
21461,1,that's kind bitch hate fucking 
21462,1,"that's i tell hoe they ain't throwing neck rt aint nobody got time that"" "
21463,1,that's i stunt hoe instagram. teamrealbooty 
21464,1,that's i keep here ain't like other hoe 
21465,1,that's i tucked yo bitch u ignorant mother fucker 
21466,1,that's i could always call smurf anything niggah always even im beefing w baby 
21467,1,that's yo bitch..... wa up her gut 
21468,1,"that's bitch, acting like she need man? "
21469,1,"that, we spent half our junior year most our senior year bitching each for dumb bitches. sooo there's too. "
21470,1,thats bad your bestfriend say yu act like hoe cx 
21471,1,thats bc crazy! lol thats nicca tho! rt man swear idt nobody mom is cooler mine yo. 
21472,1,"thats fucked give some pussy rt woke sex my mind, should play with (cont) "
21473,1,thats bitch i feel like it. 
21474,1,thats ya bitch she dont love giving head 
21475,1,thats hoe shit doe 
21476,1,thats only thing nigga ask forrt some choosable bitch here tonite 
21477,1,thats i aint cuffing im grown af rt hoe ain't loyal 
21478,2,"""yanks"" coming: disparagement pride "
21479,2,yankees need tanaka beltran all 'big name' players!!! believe 
21480,0,midwest the u white trash. 
21481,0,south the u white trash. 
21482,2,teabagger freemarket really wonder bangladesh last couple days. tcot p teaparty randpaul 
21483,0,"elite call conservative ""our niggers"" behind closed doors. tcot teaparty "
21484,2,"are playing tonight. other words, am friend . "
21485,2,african goshawk (accipiter tachiro) a specie bird prey the accipitridae family. fou 
21486,2,bucs ha  great uniform ruined both that trash smh 
21487,2,conjuring trash. just good a insidious. 
21488,1,"dmv system wa recently restructured the narrative outline dante's inferno. edit, dante a fat pissed-off cunt. "
21489,2,"devil wear charlie, revlon. lesserfilms "
21490,1,english killed the leprechauns. thank god. annoying little bastards. 
21491,2,giant trash 
21492,2,guy got excited saw oreo cookie crusts. thought wa making pie. he wa bummed he realized wa cheesecake. 
21493,1,internet make think bitch who they're actually not. 
21494,1,irish california all white trash. 
21495,2,john cantlie video issued al furqan medium a new level the jihadi propaganda: promise episode &amp; wage ideological warfare 
21496,2,"kfan mock draft continues, cleveland ""on clock"". paul allen ha viking th pick. am going def back, justin gilbert "
21497,1,karate kid such pussy 
21498,2,"met office ha issued amber warning snow,at least not warning amber snow.posh word yellow. "
21499,1,monday ha a bitch 
21500,2,"office, fuzzy socks, my favorite blanket literally i need life rn "
21501,2,perfect gift the jihadi your shopping list 
21502,2,perfect gift the jihadi your shopping list 
21503,2,pirate made playoff the yankee out...hell ha frozen 
21504,1,redskin trash fuck not getting 
21505,2,republican lt governor missouri say he's sorry called law anglo-american law. racist pig he is... 
21506,2,rick scott/charlie crist ad been running nearly non-stop florida the past week. they getting even worse. 
21507,2,saint pure trash lol smh 
21508,0,south full white trash. midwest full white trash. west coast full white trash. 
21509,1,steelers new uniform look like homosexual bumblebees. wtf? 
21510,1,tl talkin eatin pussy u watchin soccer? ur grade faggot rt game crazy !!! 
21511,2,walking dead trash people... is all. ; 
21512,2,wayans bros the retarded show ever. 
21513,1,"x's o's, ex hoes, exit ghost ; "
21514,2,yankee still suck! 
21515,1,bad bitch still awake? 
21516,1,baddest bitch the world followed on ig today started liking my pics. aint even that attractive i know catfish 
21517,1,baddest bitch back chestnut! welcomehome 
21518,2,"beautiful fairy pool near glenbrittle the isle skye, scotland "
21519,1,beauty not needing wanting man priceless. idk see bitch strung fuck over men have joint custody 
21520,2,bengal been trash like  week seems 
21521,1,big homie drizzy threatening hoes... ;;; 
21522,2,bird the word. esurancesave 
21523,2,bird the bee ;; 
21524,2,bird the bug voguet anat r via vintage jewelry bugout insects birds 
21525,1,bird singing brings thought hot flesh this spring morning. hot sexual desire fill head. let taste &amp; feel you. 
21526,1,bitch coach said didn't like attitude. 
21527,1,bitch got nerve 
21528,1,bitch freeee!!!! ;d 
21529,1,"bitch official though, dick harder a missile yo "
21530,1,bitch just rolled eye me bc didn't get tipped listen u ask sweet potato fry instead regular 
21531,1,bitch shot cj going upstate ;;;;;; he rip ; 
21532,1,bitch act like don't in club they all in little skirt &amp; short giving em yeast infection n shit. 
21533,1,bitch back 
21534,1,bitch behind are annoying 
21535,0,black california typical niggers. 
21536,2,boy shot albino deer 
21537,2,brownie just made a sin 
21538,1,brown schedule the first half the year literally retarded easy. 
21539,0,chink really hunting food... rt dog shot arrow n.o. east- 
21540,1,city used have hoes.now bitch look sick. 
21541,1,"clip hang dick.. that's automatic shotty a drum call tommy, guarantee to get bitch by "
21542,1,club never get old some y'all hoe though. 
21543,1,corny facade all apart nick cannon's plan. nigga actually genius level business bitches. 
21544,1,day ex told she wa sober she cheated me the day eliminated colored skinny jean my wardrobe 
21545,1,dean hoe she fucked home his bro 
21546,2,early bird get worm second mouse get the cheese 
21547,2,early bird take nap noon. 
21548,1,"easiest way have sex a chick to smell good, make laugh, take to get food then fuck right the pussy "
21549,1,emoji use i'm flirting wit bitch ---&gt; ; 
21550,2,ending that yankee game wa planned can't even take 
21551,2,fact bruins drafted yankee fan go show weak the scouting staff imo. do homework. firechoreli 
21552,2,family ron o'neal need sue wu-tang that trash song released his name. 
21553,1,"fourth hokage wa little bitch!! like, nigga can't even take a bitch fox! "
21554,1,fuck doe yellow cloud do? 
21555,1,fuck mickey d's gave me... cooky a big mac box!! 
21556,1,fuckin hoe 
21557,0,fucking royal bitch! work! 
21558,1,"funny thing the daughter never got kicked on one night stand, didn't the courage tell her, mom official hoe "
21559,1,ghetto hoe love feeling nigga ab ya heard 
21560,1,ghetto thuged version tree life coming soon... 
21561,1,"girl skipping school ain't nothing  y/o just made say my head ""bitch u supposed be school"" to catch "
21562,1,gospel rt better wake and realize the good lord ain't stop creating pussy he built shawty. 
21563,2,guinea fowl not they seem. 
21564,1,guy la fitness such fag ;; 
21565,1,heat make wanna put hand a niggah ;;;; 
21566,1,hoe aint classy more like trashyyy! 
21567,1,hoe for everybody nigga! 
21568,1,hoe rated e ! 
21569,1,homie reallly love fat bitch ;;; like love 
21570,1,homiez bitch like homiez 
21571,1,"intensity my bankhead bounce i said ""we know bitch cuz be traveling""... "
21572,2,jig 
21573,2,jigg up 
21574,1,"lady talking sit this seat  hour to piss like bruh ! i already tried twice, i can't fucking pee bitch! "
21575,2,"last at-bat yankee stadium. thanks making a good one, captain. farewellcaptain. "
21576,1,last time pussy wa salmon pink was. .... 
21577,1,left tho rt ; twitpic selfie a bad bitch; ;;; 
21578,0,leftist/homosexual war the catholic church kicked high gear the infiltration the priesthood boy-raping fags... 
21579,1,lie this twitter ; nigga know grade pussy even it slapped cross face !; 
21580,1,lit bitch that's wa talkin shit ain't math class today ; really wanted press issue 
21581,1,little bitch nervous he tweeting anymore 
21582,1,little bitch told sloppy top wa hoppy that's she gave sloppy toppy like sloppy toppy goddess 
21583,1,majority you hoe think shit stink. 
21584,1,moment you truly believe ur fucking pice trash a lovely felling ... 
21585,1,most beautiful woman havin' most retarded caption their pics! sh*t extra dumb... 
21586,1,broke people the most say bitch nigga can afford to speak 
21587,1,movie abouttime hard chick flick. nigga go back time he too quick n fuck bitch n lol 
21588,1,music stop playing all hear fuck bitch i'll spit you ;; 
21589,0,"nation know we are, we rather real nigger &amp; bad bitches. "
21590,1,"nerve people though... cant take nobody serious, continuously laugh you hoes. "
21591,1,nerve this nicca .. step my crispy shoe wit dusty timbs! 
21592,1,nice side long beach really got hoe lol 
21593,1,only exception the baby momma she stuck you ghetto bitch i stomp as like african ritual 
21594,1,only part award i liked wa dyke part the cypher &amp; the old skool female mcs. 
21595,1,only reason cheat to show bitch kind dick girl getting. 
21596,1,only thing niccas they follower smh .. ya self everyone else taken!! 
21597,1,only time screamed wa tyrese tackled hoe bitch thewalkingdead 
21598,1,"only time year i'll bitch not cable: ""hocus pocus"" come on. fml "
21599,0,people have historically called white trash called for reason. they're white trash. truth hurts. 
21600,1,"pilgrim wa high fuck, like ""lets kill big bird eat with billion thing "
21601,1,pilot seen eye said awfully red told i get high you bitch i'm man 
21602,1,power christ compels to pop pussy. 
21603,1,"price wrong, bitch "
21604,2,pro-isis jihadi prayer hajj making round now. 
21605,2,"punishment fit crime. instance, take last twinkie you should choke that twinkie. twinkie's sacred. "
21606,1,question alone ;;;rt city got most bitch gold teeth? 
21607,0,reason shelby hate sandwich because is queer. 
21608,2,redskin begging lose game smh 
21609,2,redskin change name the injun 
21610,2,republican teabaggers hate but screw em. 
21611,0,rich kid beverly hill trash not even entertaining trash. why they look mid thirties? 
21612,2,right an english person go his business more important any suspicion some rouge wog cop. 
21613,1,bitch telling to let go the same one would go and grab right you.;; 
21614,1,same bitch failed geometry know exactly angle use take perfect selfie 
21615,1,bitch chick posing wit pic instagram like the same bitch texting boyfriend he ain't textin back 
21616,1,shit you bitch brag is hilarious 
21617,1,solution simple : buy bitch 
21618,1,spot open you take your better grab before another bitch determined and beautiful enough she will it! 
21619,1,"street dirty hoe, niggad try wife though. "
21620,0,thing working black people. bitch never fucking time wanna complain a short check. bitch die.today. 
21621,1,"thinner eyebrow, crazier bitch "
21622,1,tweeter gurl tumblr using taser on roach i'm assuming in house. bitch no shame. 
21623,2,two ringless fag rt barkley &amp; reggie talking nonsense entire game 
21624,1,type bitch i like think broke disgusting 
21625,1,ugliest bitch swear bad.. ; 
21626,1,undesirable rt ;;;;; bitch big bruh 
21627,2,value abu qutada;s statement that credential jihadi circle impeccable. he;s facing trial terrorism charges. 
21628,1,way hawk girl green lantern why do trust hoe nope 
21629,1,"way fuck her, would think love bitch "
21630,1,way see it.... bitch fake affiliation ..! 
21631,1,"way klansman would say ""nigger slave"" way the say ""conservative"". literally see conservative their slaves. "
21632,1,weeknd why bitch love dark skin fella now. 
21633,1,"whole afternoon ha about ""deep voiced bitch"" "
21634,1,wife's new bitch... name ursula.. 
21635,1,willow tree pocohontas wa bitch  year old 
21636,1,word bitch apply all woman all woman got little bitch em 
21637,1,world yours n every bitch it 
21638,1,world be better place bitch like dy lonely 
21639,2,thee bear trash tho... 
21640,1,"# insult. even it's self-deprecating. first thing straight go is faggot, queer, tranny, gay. even supposed ""allies"". "
21641,2,gotta a loaded lux v murda mook  
21642,2,salsa negro awesome... 
21643,1,bad bitch blow kiss my earlobe 
21644,2,brownie tho ;; 
21645,1,chick tried.to put under fire lol! i'm a dirt bag courting a dumb hoe though. 
21646,1,gay dude stay the baddest bitches.....no punch line 
21647,1,hoe like ;;;;;;;;;;;; 
21648,1,hoe gone called strvp 
21649,1,hoe look clean foot. 
21650,1,old bytches sorry phuck sack... ; the pussy get ripe her 's; 
21651,1,pretty bitch love them bitch love guccccci 
21652,1,"pretty nail bitches, bail outta jail bitches. "
21653,0,queer short rabchenko got 
21654,1,"quicc blast bitches, all the cash bitch ;;; "
21655,1,quiet girl hoe watch 
21656,1,shit ugly hoe. rt ......... rt these nugget &amp; u still actin chicken. 
21657,1,shootas out ma grandmama house ain't around bitch ina minute . 
21658,1,"shootas out my grandmoma house, ain't round bitch a minute "
21659,1,squirrel faggot b rt threesomethursdays ? 
21660,1,taz angel hoe need furniture 
21661,1,woman the bar @ happyhour there your pleasure old hoe pure savages ;;; 
21662,1,i hit bitch like free throw ! 
21663,2,"i went inside, order hide mutant bird "
21664,2,zerah cushite came them an army one million men  chariots. came far mare; 
21665,1,again... bitch expensive i'm a budget boo. can't afford that shit bitch wanting. 
21666,1,again... shoot bitch the for some stupid shit like key car bust windows. 
21667,1,bitch gon fuck because money long . 
21668,1,i fuck yo bitch 
21669,1,the mexican bitch wanna speak other fuckin language &amp; give attitude. can't speak right ass! tf 
21670,1,there's stupid bitch my class literally ha ask question every time professor say something. 
21671,1,"they wanna ask maad questions, bitch tell what need to and stop interrupting playlist "
21672,1,this bitch singing sound like horse choked 
21673,1,ya'll idolize kanye he wifed a hoe. lol 
21674,1,"you would've died you breathe, bitch "
21675,1,are  type nigga this world. real nigga ... &amp; bitch nigga 
21676,2,"are lot top tier wrestler started ""yardies"". "
21677,1,"girls. are women. are ladies. there are bitches. ma'am, beeeitch. a dumb bitch hahaha. "
21678,1,are real life hoe ig. crazy. 
21679,1,are retarded movie netflix 
21680,2,is trash bag my hall thats there like  wks. weird thing: change consistency every day 
21681,2,"is such rule ""tie go the runner"". or safe. yankees johnsterling "
21682,1,is nothing wrong ariana grande..... cause don't look like hoe.... y'all gotta problem... 
21683,2,is yellow thing the sky. don't know to make it. 
21684,1,it these bitch having joint custody dick acting up. understand that's part time. benefits. 
21685,1,may fag hag switch a 'comin! 
21686,2,should a side trip dc charlie palmer cpac 
21687,1,wa reason i blocked bitch 
21688,1,you go acting like hoe ; 
21689,2,there's bird nest my garage so when bird fly they poop my car. ; 
21690,1,there's different ya bitch ya friend bitch rey build wit your friend tryna compete. 
21691,2,there's green bowl high. spliff high. j high. blunt high. moke high. a moke + coffee high. 
21692,1,there's lot big booty bitch pharr gym ;;; 
21693,2,there's special place hell people slam their brake yellow light ;; 
21694,1,there's apparently wee cunt who's year younger me called sean brown cheeky me lol 
21695,1,"there's dude twitter have respect their dick.you know,the mirror selfie niggaz,the nude droppers,dick avis,pussy eating avis? "
21696,2,there's gonna a lot trash talk today worldcup 
21697,1,there's gotta like  white trash motherfucker living that house i think of have job 
21698,1,there's like  injury game football.. shit trash lol 
21699,1,there's like one my ex's that's still kinda cute. them bitch got fat. 
21700,1,"there's one flirt with, mad bitch my inbox. skrr skrr "
21701,1,there's enough day the hour cheat her she's sucking dick right. drained look other mouth pussy 
21702,1,there's bad bitch ;; 
21703,2,there's someone riding around robinson walmart a lawn mower. ghetto headlight added. reallife 
21704,1,"a girl your avi, must get many bitch "
21705,1,one dude can stand my school he stay the freshman girl girl other school cause none fw him. bitch 
21706,1,ut hoe goin !!!!!! 
21707,2,are insane cigar trash!? foam done bumped head rt are insane. like insane. 
21708,1,bad bitch really ain't bad you see pic aaliyah 
21709,2,bird messy. 
21710,1,bitch ain't shit forgot mention . 
21711,1,bitch ain't be trusted... 
21712,1,bitch aint playin'. jealous woman doe better research the fbi. 
21713,1,bitch always trippin 
21714,1,bitch taking forevs doe 
21715,1,bitch judging like experience life in billion dollar club. i'm highly favor &amp; pretty damn well ; 
21716,1,bitch killin all day 
21717,1,bitch boringgggg 
21718,1,"bitch average. lmao @ ""baddie"" ; pretty girl like ;#; "
21719,1,bitch crazzzyyyyyy 
21720,1,bitch dead sucking fucking niggaz no condom...then wanna rock whitw dress next day like bout dem clean 
21721,1,bitch dont want boyfriend ... want pimp 
21722,1,bitch fake one min talking a hoe next min bestfriends the hoe 
21723,1,bitch finna fuck my birthday week... 
21724,1,bitch funny like mike epps 
21725,1,"bitch gotta realize ""their nigga"" want ; now he did several occasion ; "
21726,1,bitch irri.. irri irri..irri irri 
21727,1,bitch irritating 
21728,1,bitch crazy 
21729,1,bitch wild 
21730,1,bitch loud no reason 
21731,1,bitch love me. nigga copy 
21732,1,bitch love soda 
21733,1,bitch love sodaa 
21734,1,bitch man love harass 
21735,1,bitch need get of bed i'll make cheeseburger (: imahomie 
21736,1,bitch really out on backpage hoe-ing ;;; watch yo bitch could on ! 
21737,1,bitch really love soda here 
21738,1,bitch really marry some rich nigga 
21739,1,bitch smell like fish ; 
21740,1,bitch broke instead go get they quick go ask somethin 
21741,1,bitch redundant 
21742,1,bitch talking shit they whisper it? 
21743,1,bitch think know snap. ha bitch am snap 
21744,1,bitch want next best thing 
21745,1,"bitch washed up, ain't soap involved. "
21746,2,brownie bomb!!!!!!!!! 
21747,2,brownie 
21748,1,bum bitch my block drawin; 
21749,1,celebrity nigga passing kardashian hoe around monthly 
21750,1,cheetos taste likka steak right nah boy bitch going dumb!! 
21751,1,chick use they got get they want. bunch ronnie &amp; trickz hoes. 
21752,1,"chubby hoe always a ""diet""...... "
21753,1,customer fucking crazy bitch said god smite because dumbass locked out her account. 
21754,1,day bitch just letting anyone hit raw !! 
21755,1,fat hoe think slick posting neck pic shit 
21756,1,girl eyebrow make look like $ hoe walking fib 
21757,1,girl going school all kind og aquatic colored weave their head.fuck going on? 
21758,1,groupie bitch wild enough suck baby dick 
21759,1,ho%e$ everybody like niggahs everybody! hoe gone a hoe regardless (cont) 
21760,1,hoe niccas talkn shyt nicca make a nicca wanna go snatch bitch outta nicca 
21761,1,hoe nigga havnt seen half me. chainz 
21762,1,hoe fool 
21763,1,hoe smash one yo nigga be proud 
21764,1,hoe ain't got nothing ya 
21765,1,hoe ain't loyal ; 
21766,1,hoe ain't loyal ; 
21767,1,hoe ain't loyal ;; 
21768,1,hoe ain't loyal rt man thats realest shirt seen tonight. chick a flip phone robbed 
21769,1,hoe ain't loyal rt naya rivera got married three month breaking with big sean: 
21770,1,hoe ain't loyal nigga ain't either 
21771,1,hoe ain't loyal# 
21772,1,hoe ain't loyal... 
21773,1,hoe ain't loyallll 
21774,1,hoe ain't shit ain't tripping a thot... ion like conversation gone let fuck not 
21775,1,hoe ain't it's yo turn #;; u hear me? 
21776,1,hoe aint loyal ; 
21777,1,hoe aint 
21778,1,hoe always gone thot around who ever give attention the time 
21779,1,hoe hilarious day ;; 
21780,1,hoe actin and niccas actin tough! ; 
21781,1,hoe boof smh 
21782,1,hoe busting nut they get rt 
21783,1,"hoe flawgen swear bruh, nigga dont want yall "
21784,0,hoe lying all u nigga got news the monogamous nigga yo bitch fucking anonymous niggas!!! 
21785,1,hoe thirsty attention 
21786,1,hoe trying much much 
21787,1,hoe cant fuck wit 
21788,1,hoe crazy yo. 
21789,1,hoe get in feeling one bit. 
21790,1,hoe like nigga love money nigga like nigga all want some'n! 
21791,1,hoe everybody hoe lol go any bitch bet u get easy ! 
21792,1,hoe get thick n fat confused way than often!!!!!!!! 
21793,1,hoe gettin replaced soon they start fuck wit cheque 
21794,1,hoe getting outta hand mane 
21795,1,hoe getting smart gotta watch 
21796,1,hoe going broke trying look rich. act wage! 
21797,1,hoe got body a cemetery;;;. 
21798,1,hoe gotta pay my company! 
21799,1,hoe mane. are you let inside you. remember. 
21800,1,hoe lost rt hahaha much wanna bet don't get job lmao 
21801,1,hoe kno bout 
21802,1,hoe need jesus y'all. 
21803,1,hoe need stop hittin blunts hit gym unhealthy mf ;;; 
21804,1,hoe needa stop tryna split relationship get they're damn man 
21805,1,hoe here goin !!!!!!!! we at bitch that's hoe ! 
21806,1,hoe here beefing bout important these hoe here queefing. y'all blowing vaginal wind back &amp; forth. stfu &amp; get money! 
21807,1,"hoe here carrying infections, yaw nigga better rap w/ dat latex! haha "
21808,1,hoe pickin choosin.. that's these nigga stickin movin 
21809,1,hoe really make laugh lol 
21810,1,hoe say i'm much. think i'm much 
21811,1,hoe soo ;; 
21812,1,hoe swear faithful 
21813,1,hoe be homie hopping !!!! idgf ain't fun tha homies can't nun !!!!!!!! go then 
21814,1,hoe loving crewwww ; 
21815,1,hoe want love bad ;;;; 
21816,1,hoe wa really fighting ovum rally's tho th;; 
21817,1,hoe be exposed!! 
21818,1,hoe worried bout wrong thing life 
21819,1,infected hoe think okay talk other ppl boyfriend. like that's funny cute pussy hop over place 
21820,1,kid man real life kid even  n bucking bitch sit yo stupid down 
21821,1,la bitch thirsty a hit single 
21822,1,lame bitch have fighting chance....! 
21823,1,lil hoe sitting across da way fuckin loud. like damn hoe sittin le  foot each shut hell 
21824,1,lil nigga can't hang big shit poppin bitch big first name 
21825,1,"little girl simon telling they like huf socks, bitch go home &amp; your homework "
21826,1,new bottom something else... rt put nair your pussy the gram? ok 
21827,1,niccas sangin dey partnas witout grammy award 
21828,1,niccas want war give what got wethelastonesleft umightnotgetin beerandtacos 
21829,1,nigga ain't shit hoe trick 
21830,1,nigga actin like bitch 
21831,1,nigga car $ they the nerve put  rim some speaker the bitch 
21832,1,"nigga designing bitches, got zipper hoe "
21833,1,nigga groupie act worse these hoe 
21834,1,nigga pillow talkin thats hoe shit 
21835,1,nigga pure pussy see in face 
21836,1,nigga rather love hoe get money smh the fuck wrong these nigga 
21837,0,nigga retarded... lmfaoo 
21838,1,nigga run mouth like bitch 
21839,1,"nigs hater man, i've made so easy luv "
21840,1,nigs like saying miss old vice 
21841,1,parent nd giving kid ghetto name ronkieshietta. bro you serious?? tipped scale fa 
21842,2,peanut butter brownie bout give life too! ; 
21843,0,people fags. 
21844,1,people jury selection retarded 
21845,1,ratchet hoe something else school smell like fucking zoo 
21846,1,"redneck around won't like shit...put wall up, say "
21847,1,shoe going be bitch break tomorrow 
21848,1,"side bitch wait til know u wit ya lady text u ""hey boo"" bitch gtfoh "
21849,1,side bitch winning son ... 
21850,1,smoking commercial blowing me. like bitch yo fault yo child wa premature have smoking you wa pregnant 
21851,1,"son bitch came his chruch, threatened kill "
21852,1,"woman ain't shit hoe w/ trick , baby boy i'm different ;; "
21853,1,woman ain't shit hoe w/ trick ; babygirl different ;; 
21854,1,are mostly restaurants. i'm fat ho. rt more  contact your phone you a hoe 
21855,1,"be looking tom brady he going on tge sideline like, whatever bitch. lol "
21856,1,bitch will penetrate introduced to bitch 
21857,1,call chief weak bitch 
21858,2,come charlie sheen... come coupe machine 
21859,2,come you of blue. make others see red green envy. aren't always black white. not yellow luckily 
21860,2,didn't lose city. red sox fan bandwagon fan like yankee fan. morningjoe 
21861,1,do pussy good 
21862,1,"fail realize ion want ""friends"" bitch switch quiccer i change channel ; "
21863,1,"get attitude like bitch , think of yall nigga need bra panty "
21864,2,got david taking the trash ;;;; 
21865,1,got trashy hoe here 
21866,2,got redskin faking injury 
21867,1,gotta keep name raider tho better change to hillbilly texas name 
21868,1,had steak category. ran bitch like busto. 
21869,1,"hardly get sex...so the opportunity sick present itself, giving some pussy...and boy they generous "
21870,1,"hating you, they know bad, must doing something right , you got bitch mad.! "
21871,2,have clumsy bird lol is life 
21872,1,"hoe ain't loyal, rotate! "
21873,2,love at place bring car to.....i know spanish men love me... sometimes do look like guala though lol 
21874,1,make sure have reality show lined for hoes.they leave high dry. 
21875,2,must russian birds! russian bird known invading chiminea. 
21876,1,really expand bitch all money 
21877,1,rude rt wish bitch would stop calling i'm trying get dicked by nigga ; 
21878,1,say wouldn't make now same bitch calling cellular 
21879,1,say life what make bitch i'm tryna make .. straight 
