index,class,tweet
14572,1,rt don't wanna a hoe ; 
14573,2,rt human delicious ho rt smarter dog your 3-year-old child. why eat them? 8230; 
14574,1,rt ; need a bitch can dance 8221; lmfao is ode 
14575,1,rt i probably fucked yo bitch homie.... 
14576,1,"rt a girl there let rus pay for pussy never ha see again, meanwhile read nigga tweet; "
14577,1,rt ;;; think im high naaa she maddd toe im diein ; can hear her naa .. damn dawg ol bitch toe ;; 
14578,1,rt ; ;;;;;; bad bitch im logged on everybody shit;hell yeaa too seen tiff tweet f; 
14579,1,rt ; wussup bitch;cooling hoe 
14580,1,rt ; wussup bitch;nun finna take in 
14581,1,rt ; stupid toe dog dam;;; bitch mad your toe ; dumb hoe yo toe aint wanna stomped . 
14582,1,rt ohh bitch might pas lol 
14583,1,rt hey hoe 
14584,1,rt yasss bitch did 
14585,1,rt beat tho ;bitch im trying bone 
14586,1,rt fuck title bitch throw as back ye ye 
14587,1,"rt might but reaction wa same, everyone said brand wa trash yet his sh; "
14588,1,rt naw b tho...if u let say 20 u got like 15 bodies...u def hoe lol. no debating that. 
14589,1,rt hoe your cellphone bill than $100 a month 
14590,1,rt i'm bitch a sweetheart u feel 
14591,0,rt feel like tim ross a nigger 
14592,1,rt bruh hoe psychic 
14593,1,rt 6 commandment being hoe 
14594,1,rt you put ya hoe ya girlfriend .. ; 
14595,1,rt nigga cheat not even know bitch name. shit aint cheating. 
14596,1,rt sorority girl absolute worst bitch 
14597,1,rt bust dat pussy wide open 
14598,1,rt tell bitch dont rt shit unless u suckin/fuckin 
14599,1,"rt bitch love wyandanch nigga tell , always see yall o.t bitch here wit . keep frontin t; "
14600,1,"rt tell girl never eat pussy, cu just lost. mean you is sex, you boring. "
14601,0,rt ching chong 
14602,1,"rt be like wassup bitch?! ;\( ;o;)/; ) ) | \ | |_ ""huh? nothing"" that's i thought hoe. (;o; ) &lt;) ; "
14603,1,rt hell yea ill rep shirt fam lol betterwithpets teamdonny this hoe ;; 
14604,1,rt fucked car you gotta know you a hoe ; 
14605,1,rt ; know! wa dana whore. i get rid them rn you donate one me; bitch ; 
14606,1,rt bitch stupid .. get cheated by man wanna go fight girl . bitch leave nigga move ; 
14607,1,rt ooh yea !! getting hoes! 
14608,1,rt lil stupid lil bitch ain't fuckin you (bug sean voice) 
14609,1,"rt call girl ""bitch"" she'll get offended if u put ""bad"" front she'll swear a queen "
14610,1,rt dumb bitch lol 
14611,1,"rt element number 35 bromine come number 67 ho (holmium). therefore, it bros hoes. "
14612,1,rt flirting bitch a twitter like 
14613,1,"rt freeze bitch, i'm gonna steal heart "
14614,1,rt to get unlimited pussy high school 
14615,1,rt these 3 drop song together bitch never run of quote 
14616,1,rt you're a little bitch 
14617,1,"rt bros hoes, bros your girlfriend. you find good girl, need be put everything. t; "
14618,1,rt kissing girl you actually really like feel better fucking sloppy hoe. 
14619,1,"rt life bitch harsh enough. guy need a girl will make feel better help relieve of stress, ; "
14620,1,rt list bitch want dick... 
14621,1,rt marilyn monroe wa biggest hoe all time... bitch worship like got nobel prize all did wa fuc; 
14622,1,rt bitch chick flick ever sad a this movie 
14623,1,"rt sex 1st date dont mean a hoe, waiting 120 day wont make a wife, cute pic dont mean happy &amp; a tit; "
14624,1,rt texting bitch 11:12 make dream come true 
14625,1,rt all know hoe like 
14626,1,rt bitch talk their boyfriend 24/7 
14627,1,rt the fakest bitch know tweet being real 
14628,1,rt you marry hoe only realize 20 year later 
14629,1,rt you realize bae a hoe 
14630,1,rt a pussy 
14631,1,"rt said like u got money do "";; forget i'm yo ex bitch, ain't broke. ; "
14632,1,"rt love bffl, don't even smoke for bday bitch gone b turntttt fa ;; "
14633,1,rt bitch turned me bitched once turned them. ; 
14634,1,rt wanna know a bitch hygiene to par. wipe behind bitch ear put to nose. she flinch.....you got ya; 
14635,1,rt all gunna is bitch take ya home 
14636,1,rt pink nipple cute some looking nasty a bitch! ; 
14637,1,"rt lightup sketchers, definition: kick foot together watch bitch flock. sentence: blinding bitch yo; "
14638,1,rt candy corn &amp; peep hoe candy ; ; candy corn trash; super trash; 
14639,1,rt top 5 cartoon bitch id fuck 1. shego 2. dexters mom 3. lola bunny 4. jessica rabbit 5. timmy turner's mom 
14640,1,rt beyonc; seems like bitch 
14641,1,"rt ""chad got the hoes"" ""why you texting instead your hoes"" "
14642,1,"rt a hoe gave head say ""it's turn"" "
14643,1,rt lol turn to early bunch pussy 
14644,1,"rt ""suicide girl hopeful"" about getting job hopeful, going school hopeful silly bitches! "
14645,1,"rt a bunch penis timeline literally"" - u want 2 dm u my pussy lol "
14646,2,rt early bird catch worm people 
14647,1,"rt prolly ate ur dad...he hate ok dad rt bitch really son tho lmaoooooo"" "
14648,2,rt make way right the trash with these. rt new season. new shoes. makeyourownway wayofwade http; 
14649,1,rt bitch in internet relationship tho. like yous lonely hoe 
14650,1,rt bitch lonely rt female michigan like seagull finding nemo it come d; 
14651,1,rt gator need gat punk bitch 
14652,2,"rt wife's some sort ""boot-scootin"" singing, ""a little le talk a lot action!""...where wa ho; "
14653,1,"rt hoe nigga. ;""hoe nigga x2 "
14654,1,rt nigga mentally dating female never met before. on instagram double tap'n ho much mane. 
14655,1,rt ; frfr come party wimmie i'm leavin shithole til summfest; i'm leavin dis hoe that! 
14656,1,rt a bitch got fucked but devoted life the lord gotta stand like you aint mad 8230; 
14657,1,"rt dude taking ""selfies"" aint cute. .... ya pussy "
14658,1,rt bitch wanna post thirst trap ima not pay water bill month. all gon thirsty 
14659,1,"rt nigga like ""i get 3 time pussy get"" joke you fam 3 time 0 zero "
14660,1,rt trippin a rock &gt;&gt; trippin a bitch 
14661,1,rt bitch love coming in public naked ; do ; !!!! 8221;; 
14662,1,"rt hate bitch like ""deeper, deeper"" bitch u thought had spare dick my back pocket wa saving? "
14663,1,"rt chocolate pussy 4. favorite candy?"" "
14664,1,"rt well damn. make a single mother rt if finally get pussy &amp; garbage?"" "
14665,1,rt yall hoe cook sunday more huh? 
14666,1,rt rather see wifey happy see hoe naked common sense nigga treat hoe better the one love and the; 
14667,1,rt nigga gang jus tryna fit jus tryna get somebody ride fa em or wit of u nigga bitch 
14668,1,rt this bitch just go the freaking packet ; 
14669,0,rt mean a faggot lol 
14670,1,rt chris brown bitch everyone talk his relationship. come two females? charlemagne saying sam; 
14671,1,rt need hoe man real shit 
14672,1,rt every super hero bitch except iron man peter parker biggest hoe loser nigga bitch crib whip 
14673,1,rt davidpullsbitches ; tweetsomethingyougetalot go talk all other hoes; 
14674,1,rt forgot one letter guy promise i'm an illiterate hillbilly ; 
14675,0,rt dat bitch katy perry suck skin of dick 
14676,1,rt finna fly a thot here! get back my make bitch fly like peter pan shit. 
14677,1,rt my bitch fuckin jus thot! mean i'm tryna take shit a next level here. 
14678,1,rt shannon said u hoe cant wit glo! 
14679,1,rt pussy ain't broski. jus turn! 
14680,1,"rt niggaz get emotionaaaal, remind of bitch! "
14681,1,rt badcombinations ugly bitch who's loud af 
14682,1,"rt ""well..all can say, that fucked hoe made money"" "
14683,2,rt part my cousin danny's yankee swap. pretty hilarious. clever. very danny. 
14684,1,rt can't in twenty stressing a bitch playin games. i'm straight lol 
14685,2,rt nice round-up voice china africa relations: 'china-africa trade: oriental allure' 8230; 
14686,0,rt ; well genos. he is the ultimate faggot; got show queer to eat ; 
14687,2,rt a kid listened nas. showed a new perspective coming the ghetto like me. with pimp c ;;; 
14688,1,rt love celeb nude leak all girl trash body try critique 
14689,1,rt fuck you swole fag 
14690,1,rt i take bitch wa ever really yours? 
14691,1,rt halloween everyday dyke 
14692,1,rt gotta fuck ugly bitch 3 town that never see so can work kink of sex ga; 
14693,2,rt udonis talking big trash lance. lebron hold back. 
14694,1,rt my man ain't appreciating this pussy definitely gonna end in another nigga mouth. can quote 
14695,2,rt call martin baker uncle tom uppity he's siding the majority pure ignorance.... 
14696,2,rt great weather hit the slope weekend... &amp; open saturday! cowx skiseason ht; 
14697,1,"rt lmaoo rt bitch called thor some strength. ;; rt"" wait... "
14698,1,rt think steubenville rape trial some bullshit. rollen bitch wanted dick lls got mad she w ... 
14699,1,rt i say faggot just mean someone is fucking weak... 
14700,1,rt lmaooo hoe childish ;;;; 
14701,0,rt sometimes wanna upper cut bitch i know she's special ed not 
14702,1,rt you're fucking son barber you still gotta pay the cut...ya pussy wack! ; 
14703,1,rt cant bitch make mad a nigga already 
14704,1,rt ;;; rt damn rt ;; rt or twice cool damn bitch 8230; 
14705,1,rt boyfriend girlfriend suppose laugh these hoe together. guy never these hoe laughing his ; 
14706,1,"rt eat pussy she mad, sad, stressed, mad you, whatever shit lay down eat pussy ;;; "
14707,1,rt 2014 nba star jersey look retarded...they look like combo nfl jersey &amp; a fubu jersey 
14708,1,"rt rt i text ""you up?"" mean it safe me come eat pussy i reach cream filling?&gt; ;.; "
14709,0,rt lmaoo rt that's legal tackle faggot rt seriously? 
14710,1,rt shut bitch 
14711,2,"rt anglo-saxon calendars, 7 november considered first day winter - 'winter's day': http; "
14712,1,rt bet pussy smell like dried oyster 
14713,1,rt bet hoe pussy juice look like spoiled chocolate milk ; 
14714,1,"rt 20 bitch the lobby, plenty bitch the lobby "
14715,1,"rt perfect vision....me, niggs, hoes, clicquot, dom p, moet, ""my type party"" blasting a cali condo "
14716,2,rt bunch rapper boutta flood internet w/ trash remixes 
14717,1,rt drop pussy bitchhhhhhh 
14718,1,rt luv pussy smell like refurbished iphone 3 
14719,1,rt nigg complaining a journal bitch half naked 
14720,1,"rt were the party last night p goes...""bro nigg got chuck chillin dancing w/ the bitches""..; "
14721,1,rt doe fox say bitch? 
14722,1,"rt oi ya big boring cunt, kubrats comin'... "
14723,1,rt ; that fire work ; pussy poppin; nigga wtf sound like something say 
14724,1,rt is bitch nigguh 
14725,1,"rt hate bee man. be like ""buzz buzz bitch"" i'm like ""nah man ain't done shit you"" "
14726,1,rt female more thirsty attention male for pussy. 
14727,1,"rt in2014 lady please start grown women. these ""bad bitches"" gotta grow up. "
14728,0,"rt horrible rapper 1 tyga - trash rapper ever ""she want yellow nigga, corn the cob"" smacked mom i heard him; "
14729,1,"rt rose red, camo green. trick treat bitches, happy halloween. merica. "
14730,1,rt of fella dress a real men halloween. 'cause been actin' like bitch year long. merica. 
14731,2,"rt ran outside mullet flowin', nip shown'. shotgunned cold one yelled, ""saturday, welcome back sexy beast. mer; "
14732,1,"rt fat hoe always wanna beef somebody, yall need be around type beef "
14733,2,rt tennessee even orange like vitamin pee yellow ;;;; 
14734,1,rt officially brought flopping football congrats being pussy... ; 
14735,1,"rt plz tell nobody, bitch know got man..lol ain't gon tell nobody! "
14736,1,rt ; bitch ain't got bit sense lmaoo!! 8221; ;;;;;;; 
14737,2,"rt ""my roommate having sex i'm eating oreos. gonna a great year!"" - kutztown university "
14738,1,rt hoe lie....... 
14739,1,rt you make go sleep y'all fucked your pipe game trash 
14740,1,rt time the comeback pussies. kisstherings 
14741,1,rt gotta know difference a good girl good pussy 
14742,1,"rt he believe you, refund hoe. "
14743,1,"rt liquor beer in clear, beer liquor be fine be bitch "
14744,1,rt ; nigga really proud having hoes. how many y'all gonna bring dirty bitch home your; 
14745,1,rt fingering n eating pussy the time good ;; 
14746,1,rt ; rt u remember steve 'blue clues' left u that bitch nigga joe 8230; 
14747,1,rt the nigga the world tf bitch mess their friend nigga? 
14748,1,rt &lt;----- new avi:) &amp;&amp; two yellow bitch &amp; ' 
14749,1,rt bitch tf think going?! 
14750,1,"rt yeaaaaahhhh, like relationship wise. i wa like oh not reedzy thuggin, bitch suppose thug out! "
14751,2,rt isi supporter america: jihadis next door 
14752,1,rt finally mellie got back bone. might like this season. 1976 pussy! scandal 
14753,2,rt went college every college got bird class u get ya friend sign u &amp; get a the class rashad ; 
14754,1,rt kanye took kim mcdonald;s ya hoe don;t deserve $200 date 
14755,1,"rt make joke someone hate laugh you're thinking: ""no bitch you aren't allowed laugh"". "
14756,1,rt a hoe say hi bae 
14757,1,rt don;t send snapchats something wasn;t invited you rude bitch 
14758,1,rt hiding favorite snack your family bc a selfish bitch 
14759,1,rt mom can't u accept for bad bitch am 
14760,0,rt lowkey called faggot faggot. 
14761,2,rt rihanna really trash 
14762,1,rt someone tweet hoe aint loyal they laid at crib looking like.... 
14763,1,rt ike had punch nigga harassing young lady ga ave florida ave nw dc youoksis 
14764,2,rt let dem concern-trolling commence earnest! wagon ho! 
14765,2,rt must-watch: bill maher school pb host charlie rose islam's 'illiberal beliefs' 
14766,1,"rt stop fuckin a ""take out somewhere"" type bitch... get a ""baby cooked you"" type chick!! ;;;; "
14767,1,rt hate nigga slobin on blunt like eatin pussy &amp; the nerve try &amp; pas it. i'm good nigga i'; 
14768,1,rt i'm to go &amp; the devil &amp; catfish hoes. 
14769,0,"rt 2014 &amp; nigga still runnin round sayin ""yall eat pussy"". y'all must suckin dick. "
14770,1,rt the side bitch try approach in public. 
14771,1,rt i'm tryna like steez ; bro got dem hoe rir 
14772,2,rt found more my original yellow bracelet the first person thought wa 
14773,1,rt you find your bae a hoe 
14774,1,rt hoe b soo lost dey forget dey hoes..... 
14775,1,rt ; bitch possessed the thot demon. 8221;lmfaoooooooooooo 
14776,1,rt just wanna b side nigga a thick pretty faced cuffed hoe doe coke bump garbage underground rapper n shop p; 
14777,1,rt love girl aren't afraid encourage compliment next chick.. bitch hate much that's refreshin; 
14778,2,rt parque de atracciones abandonado en jap;n. 
14779,0,rt girl come class fried chicken pull hot sauce of purse mean come how ghetto &amp; stereotypi; 
14780,2,rt waiting you take ny you to get nip pierced ;;;; 
14781,1,"rt bitch love every team u lol rt"" is the game i've waiting for! sincerely love of these; "
14782,1,"rt btw, hillary a huge supporter the law now admit lying all stupid rube about. need be aske; "
14783,1,"rt ; ""what you twelve"" yeah a scale one ten bitch; "
14784,1,"rt cruising street my 64, jockin bitches, slappin the hoe "
14785,1,rt you eat pussy good can't control moan ;;; 
14786,1,rt girl know a bitch like boyfriend ;; 
14787,1,rt eat pussy look her like ;;; 
14788,1,"rt sex 1st date dont mean a hoe, waiting 90 day wont make a wife, cute pic dont mean y'all happy, a title; "
14789,1,rt sucking dick &amp; eating pussy apart sex. you think nasty maybe as too young be fucking the; 
14790,1,rt hmu you stop bein lil bitch 
14791,1,rt hoe day like ; 
14792,1,rt you eat pussy childish immature. 
14793,1,rt killed bitch ;; 
14794,1,rt girl suck dick somehow dude get head. dude fuck bad bitch yet these ugly girl getting pregnant; 
14795,1,"rt ""uhh bitch, tell ""bless you."" sneeze. got the blessing he need me."" "
14796,1,rt friend that's a hoe boring probably depressing. 
14797,1,rt wait what?? rt $65 random number some pussy. 
14798,2,rt bend over. pick that trash. 
14799,1,rt bitch that 
14800,1,"rt i'm getting tired these ol hope broke bitches! job, they wanna is twerk smoke swishers "
14801,1,rt said ;fast bitch call bizzy (busy) cause only bone thugs; 
14802,1,rt take ho bath rt he's terrified water. tf doe wash everyday? lol. 
14803,1,rt pussy bomb call dynamite 
14804,1,rt right are! you heard 'dodo' bird? he's the one obama his ass! 
14805,1,rt take bitch houston's better speak another nigga the meal still her digestive system 
14806,1,"rt hate basic bitches, "
14807,0,rt that kawhi leonard? smh rt ; wow u really gonna leak ou.. nvm rt ion need fuc nig http:; 
14808,1,rt hoe hoe nigga mad cuhz be tryna cuff hoe cuh 
14809,1,rt got love bitch bitch nigga cuh 
14810,1,"rt a bitch say ""i love you"" hit wit reverse psychology &amp; say ""do you?"" work 70% time cuh the other 30% g; "
14811,1,rt bitch brag goin the gym still shaped like patron bottle cuh 
14812,1,rt bitch twerkin camera they kid watchin sponge bob cuh 
14813,1,"rt bitch name make off instagram filter cuh bitch wa lookin like ""rise"" other day "
14814,1,rt bitch smoke cigs disgusting cuh 
14815,1,rt fat bitch dont like liftin they arm the summer that dampness cuh 
14816,1,rt idk skinny bitch think got cuh 
14817,1,rt a bitch let hit ill leave crippled cuh 
14818,1,rt a bitch tell she got cheated more 3times somethin wrong that hoe cuh 
14819,1,rt the pussy fartin u fuccin right cuh 
14820,1,rt some sexy ugly bitch the world cuh ill fucc 
14821,1,rt blacc charcoal bitch sayin mixed irish some false shit cuh 
14822,1,rt white hoe still wear ugg's hot weather cuh 
14823,1,rt lol @ for a dumb bitch. 
14824,1,"rt so wrapped in love you stop well you what middle schoolers do, dumb bitch. want want mo; "
14825,1,rt that high fashion leather gear u wearin impress bitch..i got her wit dickie shirt some adidas slides; 
14826,1,rt if bitch can't respect nigga wit paper a fresh pair bball short she wa raised terribly.. 
14827,1,rt neva check real nigga....... check hoe 
14828,1,rt fuckin hoe click or ticket.....25 dollar n shit 
14829,1,rt never bought bitch.... 
14830,1,rt will buy bitch red bottoms.... don't even worry bout cuzzo.. 
14831,1,rt bitch think trucker hat automatically make a model..... 
14832,1,"rt play quarterback, got cheerleader girlfriend... yupp hoe of man i'll ever be. 8230; "
14833,1,"rt teacher always assign homework like don't no life, bitch gotta go home tweet. "
14834,1,"rt teacher always think slick, bitch subtweeting in class shit. "
14835,1,rt bitch arguing my dad 
14836,2,rt can't wait wear warm fuzzy sweater ;;;;;; 
14837,2,rt baby monkey the snow im cry ;;; 
14838,0,"rt !!! dis wrong??? fuck wit lame nigga you a lame bitch"" "
14839,1,rt byron leftwich fuck hard he throw he kill bitch 
14840,2,rt love too nig squad 
14841,1,"rt hey liberals,meet , future majority leader the u senate.enjoy. payback a bitch. p2 stoprush waar http:; "
14842,1,"rt retard chanting usa the fc dallas game, kansa in the usa. "
14843,2,"rt i'm finally ready mass market skidmark-resistant tighty whities, apparently ""uncrustables"" already taken. fu; "
14844,1,"rt bitch having job future education &amp; the nerve say ""all nigga want pussy"" bitch cause that; "
14845,0,rt stfu faggot clip 4+ holy fucking tittyy shit 
14846,1,rt yall hoe instagram rate 
14847,1,rt hoe no life 
14848,1,rt girl six pack scary..... have flat stomach that's hot enough.... ripped bitch scary looking. 
14849,1,rt cry more rt that's legal tackle faggot rt seriously? 
14850,1,rt shave pussy deserve nothing fie head good dick twitterafterdark :) 
14851,1,rt face bitch expect to care 
14852,1,rt about time year all the lightskin hoe swore wa brown cuz they summer tan come back; 
14853,2,rt paranoid fear sharia right boil to: christian fundamentalist be the sole oppressor persecu ... 
14854,1,rt ahaaaa duhhrt hoe for everyone ! 
14855,1,rt u gotta retarded skip class college 
14856,1,rt kirk ain't nothing a bitch love&amp;hiphop 
14857,1,"rt bruh every time famous celebrity tweet something, 1st person comment some hoe talkin bout ""slap ya dick me d; "
14858,1,rt even a young age hoe ain't loyal 
14859,1,rt girl get a fight your girl better ready fade cuz i'ma knock out go help my bitch stomp; 
14860,1,rt lying bitch 
14861,1,rt mcdonald employee always rolling eye pay coin like bitch broke af fuck you giving attitud; 
14862,1,"rt me: a hoe hoe: wasn't saying august 12, 2014 7:22 pm me: well a hoe today october 1st 2014 ; "
14863,1,rt a bitch sneeze close you 
14864,1,rt room bitch rt tell somethin dirty ; 
14865,1,"rt never trust ""y'all cute"" bitch ; just waiting strike "
14866,2,rt godiva chocolate dipped oreo ; 
14867,1,rt kanye turned hoe a housewife nigga said rip good girl forever. 
14868,1,rt her hand foot dirty rt can tell a girl pussy stink actually gettin her pan ... 
14869,1,rt marriage for everyone.. bitch want u sleepover sometimes 
14870,1,rt nigga tried hate me a bitch she told cornball im nigga 
14871,1,rt couldnt host 106 park .. i'd fuck many young bitch 
14872,1,rt bitch choosy lover 
14873,1,"rt nigga tweet wanting ""good girl"" giving ""hoes"" attention day "
14874,1,rt oomf pussy probably taste like krabby patty secret formula. 
14875,1,rt bitch ya mom take in as the light bill bitch ; 
14876,1,rt ya mom lick for christmas gift bitch lol 
14877,1,"rt chris brown got chill button..... sell bitch on social medium tho? like even subliminal, buddy took time to; "
14878,1,"rt ;;;rt bitch only ""moral"" it come sex... it's convenient them. otherwise hoe th; "
14879,2,rt new nature area replacing indian boundary park's former zoo expected attract variety migratory bird 8230; 
14880,0,rt not safe pussy boy looooool 
14881,2,rt shy bladder group protest rob lowe directv ad... 
14882,1,rt hahaha nigga funny ask;;;rt; bet can pull lease 3 bitch them ;;; 
14883,1,"rt best said ""there's storm brewing bitch"" lmao "
14884,1,"rt i aint got time bitch , gotta keep mind my mothafuckin rich "
14885,1,"rt wake like fuck life, life's bitch she better fuck right "
14886,1,rt ; the purge come my city ima like 8221;;;;;this bitch active shit! ;;;; 
14887,2,rt ; of kate upton's leaked nude today &amp; ; ;; 8221; bitch lo; 
14888,1,rt bunch insecure bitch here 
14889,2,rt yo bcu band made ucf band look like trash 
14890,1,"rt nigga fuck a pretty girl w head right , a ho only got 3 pair good panty ;;; . "
14891,1,rt swag swag swag bitch moooob 
14892,2,rt ghetto ud win tonight: 
14893,1,rt you invite over fuck i smell yo pussy across room??? man ain't dinner cook bou; 
14894,1,rt ; ;rt you gone wife bitch let nigga lick her head public? 
14895,1,rt finding female w/o hoe record like tryna find nigga w/o felony. 
14896,1,rt bitch look like million dollar wit sum garbage pussy 
14897,1,rt hate wen bitch fart den like uughh uuuu farted...no bitch clearly u ill let mfa kno wen im fin 
14898,1,"rt ""i'm sorry side bitch better a wife this era...check stats b lol"" "
14899,1,rt mariner said mom 21 over get free ball cap mother day. basically you young hoe kid get one lol 
14900,0,"rt shawty said not gone understand america unless went a pwi school, cracker already brainwashed smh lol "
14901,1,rt yawl chick love side bitch ;; bitch day having dream &amp; aspiration being step mom ;;; 
14902,2,"rt only bbc, american version trash "
14903,1,rt ;;;;rt karlie acting like not hoe.... been wit 3 the nigga just show plus two guest appear; 
14904,1,rt ion ask nobody shit . ever . never problem shit fa people neither damn a bitch get a thank ? 
14905,1,rt . the voice behind ;s ;mustard the beat hoe 
14906,1,rt how the hoe gonna like tonight;;; 
14907,1,"rt ""and ain't trippin' nothin', i'm dippin' somethin', my homeboy say got bad bitch me tonight"" lilway ... "
14908,2,"rt even though bird fly, must land earth. "
14909,2,rt flappy bird cheat code 
14910,2,rt know that's trash 
14911,1,"rt lmao, fuck &amp; real talk, bitch know to fun! "
14912,1,rt ; damn hate a huge pussy; 
14913,1,"rt ""had the bitch myspace going nuts...."" "
14914,2,"rt live street glory i die ghetto fame. respect all, fear none pride everything.... "
14915,2,rt oreo cookie pancake foodporn 
14916,1,"rt ""chunky girl seek studly man nasty sex"" my head wa like ""this bitch may well emailed directly this s; "
14917,1,rt shit like 45 minute away it's 1 clearly am desperate need some pussy bruh! so i pull to ; 
14918,1,"rt bitch doe begrudgingly fuck. wa like""man you big bad man cry like bitch."" "
14919,1,rt tvd theoriginals the show bad vampire turn spineless pussy's little ooc bitch 
14920,1,"rt ""peek boo bitch, swag scare ya kids"" rt what's tyga's worst bar? tygabars"" "
14921,1,"rt apple, new iphone software shit, maybe i'll sue u cunt &amp; request damage based the pussy ive missed on b/; "
14922,1,"rt boy obviously gonna slaying the pussy tonight, dressed a ninja turtle "
14923,1,"rt swiggety swag, love too fag "
14924,2,rt ; rt charlie strong got to 53-man roster nearly quickly texan 
14925,1,rt ever look a bitch just like... bitch 
14926,2,rt wa handed flight. must in good hand on this bird! 
14927,1,rt basic bitch &gt; basic cable 
14928,2,rt bird court female building beautiful nest bright objects: ; wildlife 8230; 
14929,1,"rt 20 rts i'll go there say ""fuck er right the pussy"" ;;;;; "
14930,1,"rt dumb bitch broke tv, went wal mart fucked up... wokeup a smart tv lol "
14931,1,rt wisconsin iasip nice work bitches! 
14932,2,"rt highest score flappy bird, cant beat "
14933,1,rt haven't slapped bitch two week 
14934,2,rt movie wa trash 
14935,1,rt rose red violet blue just fucked yo bitch .....but nigga you... 
14936,1,rt making homemade pickle working funny tweet pussy. am going make a great old lady! 
14937,1,"rt kobe: ""that's yo man want hoe"" guy holding face: ""omgod kobeshia shut up"" ;;; "
14938,1,rt pregnant bitch get the bus think suppose give your seat like bitch should fucked nigga ; 
14939,2,"rt today 1996 charlie wilson left office. ""should ranked alongside lech wa;;sa his role defeating communism"". ; "
14940,2,rt this the woman wa bird turned a woman the sky nigeria. 
14941,1,"rt tweeting the cringiest people darth here. dana bitch lmao, follows our r; "
14942,1,rt most ghetto bitch pregnant a/f smh poor kids! ; 
14943,1,"rt ; ""boss bitch"" song got basic thinking they're model lmao knowyourplace; ;;;;; "
14944,1,"rt aw damn, hug bitch a while. "
14945,1,rt all u nig! i'm light skin a dark skin mentality lol. all black 
14946,1,rt definition real ; except bruh let bitch babidi turn your nigga fam; htt; 
14947,1,rt dem hoe swear pussy priceless u sell all day ; 
14948,1,"rt girlfriend, have accept fact hoe gonna all in face. a a boyfriend, better let ; "
14949,1,"rt can't like ""let miss ya sometimes"" bitch take overboard shit, said give time miss yo not ; "
14950,2,"rt coakley go 0-2 ""can't lose"" races? rt wow, wow -- : charlie baker governor htt; "
14951,1,rt honestly kind get offended people ask if eyelash fake. fake eyelash this long bitches. ;; 
14952,1,rt hoe dying attention ;;; 
14953,1,rt want baby im young retarded no 
14954,2,"rt the ""farewell tour's"" fault everyone three player underachieved the yankee year. "
14955,1,rt love dez right he's trash right weeden there's others are open 
14956,1,rt sherman bark no bite fuck bitch 
14957,1,rt get real & fucking fight don't play me. don't play pussy niggas. 
14958,1,rt is cure ratchet. ha run course these bitches. 
14959,1,"rt ""go talk your hoes"" "
14960,2,rt colombia supporter reminds u double bird a universal language 
14961,1,rt awkward moment hold door someone they use door next it.. like bitch you better back th ... 
14962,1,rt value because someone gave a title. value because bitch i'm clutch. win. 
14963,1,rt hoe friendly. althea want say hi. 
14964,1,rt the low rt they're really looking the next bitch smash 
14965,1,rt some pussy?? nah work the best place be this weather. 
14966,1,"rt brees need black hoe, cheating her man work offshore, would fuck while baby the bed w; "
14967,1,rt outside dick keep dem hoe sick... 
14968,1,rt team hoe ;; 
14969,1,rt got the bitch 
14970,1,rt anything said bout mom b would led a bitch getting stone cold stunner 
14971,1,rt aint got time no mufuckin fake friend smoke weed fuck hoe nigga drank gin 
14972,0,"rt ...wow? rt whatever! fuck those assholes. they're niggers, all look alike me. "
14973,0,rt tell how really feel. rt little isis faggot usually bag their head anyway. 
14974,1,"rt fuckin ignorant niggas. dm a video you counting money n say ""why u stuck up"" bitch...; "
14975,2,rt looked like princess bella that yellow dress;; 
14976,1,rt don't make r&amp;b like anymore!!!!!!! dude used make feel good busting wide open call a hoe ; 
14977,2,rt star war meet charlie brown 
14978,1,rt bitch wearing scarf today! love a scarf. 
14979,1,rt know gonna stalk tweet just know you're dumb fucking bitch! 
14980,1,rt making first day bitch 
14981,1,rt feel like people want to commit cut all hoe they relax start complacent 
14982,1,"rt can't take girl serious refers herself ""bitch"" the guy date a ""these niggas"". "
14983,1,rt ; just fucked life this bitch! ;;;;;;;; 
14984,0,rt tony think yr rude little cunt too young even know real rock rol; 
14985,0,rt don't support ya idiot. if i'm teabagger being teabagged. openwide 
14986,1,"rt hey slim, thats girlfriend screaming the trunk. slit throat, just tied up ! see i ain't like; "
14987,1,rt fuck bitch never loved thot 
14988,1,rt yung berg trying fuck these hoes. 
14989,1,rt all pussies. men throw whammers their asshole 
14990,1,"rt ""i play soccer, cheat girls, wear khaki coloured cargos"" haircut "
14991,1,"rt want attention yet on twitter talking getting somebody dick wet tonight what tongue does, deez hoe g; "
14992,1,rt hoe really having built animosity towards for reason. like what's problem bitch? fill in cuz i'm lost; 
14993,1,"rt other mf tell gm damn near every mornin , my bitch even tell gm she wide tf awoke ; wtf type shit ; "
14994,1,rt my bitch call daddy ;;; 
14995,1,rt ; like have be borderline retarded to see andre 3000's elite skill level example.; yep! go; 
14996,1,"rt pussy ;keep calling me, gettin in trouble "
14997,1,"rt could helped mellie, revolving door-shaped head ho. aren't quiet you're ball deep ; "
14998,1,rt i've work chuckling at that time said revealing age keep pussy fresh. ;;;;; 
14999,1,rt hoe come hoe go a revolving cycle ; 
